refYear,period,reporterISO,reporterDesc,partnerISO,partnerDesc,cmdCode,cmdDesc,netWgt,isNetWgtEstimated,fobvalue,primaryValue,isReported,isAggregate
2023,2023,KOR,Rep. of Korea,GUM,Guam,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",78,FALSE,659,659,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,HKG,"China, Hong Kong SAR",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",268.19,FALSE,18181,18181,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,IDN,Indonesia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",12194,FALSE,17724,17724,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,IRQ,Iraq,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",49.9,FALSE,1934,1934,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,KAZ,Kazakhstan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",92.25,FALSE,1148,1148,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,MYS,Malaysia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1252.972,FALSE,38749,38749,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,MNG,Mongolia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1512,FALSE,66024,66024,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,NLD,Netherlands,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",108.36,FALSE,6561,6561,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,NZL,New Zealand,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6,FALSE,384,384,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,NGA,Nigeria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",10,FALSE,5,5,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,PAN,Panama,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",67.5,FALSE,881,881,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,PRY,Paraguay,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",4.5,FALSE,164,164,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,PHL,Philippines,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1158.747,TRUE,20007,20007,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,RUS,Russian Federation,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",247,FALSE,5119,5119,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,SAU,Saudi Arabia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",150,FALSE,24117,24117,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,SGP,Singapore,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",27843.37,FALSE,431706,431706,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,VNM,Viet Nam,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",218,FALSE,5106,5106,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,SWE,Sweden,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",97,FALSE,8211,8211,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,CHE,Switzerland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",155.845,FALSE,7576,7576,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,THA,Thailand,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",11.2,FALSE,311,311,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,ARE,United Arab Emirates,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",0.2,FALSE,1,1,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,GBR,United Kingdom,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",8020.465,FALSE,21072,21072,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,USA,USA,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6790.051,FALSE,347922,347922,TRUE,FALSE
2023,2023,KOR,Rep. of Korea,UZB,Uzbekistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",32.4,FALSE,240,240,TRUE,FALSE
2024,2024,CHN,China,W00,World,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",129297213.4,TRUE,549039958,549039958,FALSE,TRUE
2024,2024,CHN,China,AFG,Afghanistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",533268,FALSE,1429287,1429287,TRUE,FALSE
2024,2024,CHN,China,ALB,Albania,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1.177,TRUE,5,5,TRUE,FALSE
2024,2024,CHN,China,DZA,Algeria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2887246,FALSE,9684617,9684617,TRUE,FALSE
2024,2024,CHN,China,AGO,Angola,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",67400,FALSE,280753,280753,TRUE,FALSE
2024,2024,CHN,China,ARG,Argentina,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",22061,FALSE,197608,197608,TRUE,FALSE
2024,2024,CHN,China,AUS,Australia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",71442,FALSE,1150107,1150107,TRUE,FALSE
2024,2024,CHN,China,AUT,Austria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3593,FALSE,33520,33520,TRUE,FALSE
2024,2024,CHN,China,BHS,Bahamas,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",7,FALSE,68,68,TRUE,FALSE
2024,2024,CHN,China,BHR,Bahrain,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",103,FALSE,4710,4710,TRUE,FALSE
2024,2024,CHN,China,BGD,Bangladesh,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1599,FALSE,17870,17870,TRUE,FALSE
2024,2024,CHN,China,BEL,Belgium,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3188894,FALSE,14096168,14096168,TRUE,FALSE
2024,2024,CHN,China,BOL,Bolivia (Plurinational State of),90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",600,FALSE,5910,5910,TRUE,FALSE
2024,2024,CHN,China,BWA,Botswana,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",450,FALSE,3420,3420,TRUE,FALSE
2024,2024,CHN,China,BRA,Brazil,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",13937,FALSE,136400,136400,TRUE,FALSE
2024,2024,CHN,China,BGR,Bulgaria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",59,FALSE,1754,1754,TRUE,FALSE
2024,2024,CHN,China,MMR,Myanmar,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",8258,FALSE,96197,96197,TRUE,FALSE
2024,2024,CHN,China,BLR,Belarus,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",420,FALSE,4125,4125,TRUE,FALSE
2024,2024,CHN,China,KHM,Cambodia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",10794,FALSE,128056,128056,TRUE,FALSE
2024,2024,CHN,China,CMR,Cameroon,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",106100,FALSE,268824,268824,TRUE,FALSE
2024,2024,CHN,China,CAN,Canada,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",306193.235,TRUE,2706246,2706246,TRUE,FALSE
2024,2024,CHN,China,CAF,Central African Rep.,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2000,FALSE,11000,11000,TRUE,FALSE
2024,2024,CHN,China,LKA,Sri Lanka,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6.413,TRUE,17,17,TRUE,FALSE
2024,2024,CHN,China,TCD,Chad,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",82000,FALSE,270680,270680,TRUE,FALSE
2024,2024,CHN,China,CHL,Chile,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",73359,FALSE,739747,739747,TRUE,FALSE
2024,2024,CHN,China,COL,Colombia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",15,FALSE,320,320,TRUE,FALSE
2024,2024,CHN,China,COG,Congo,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",115550,FALSE,491427,491427,TRUE,FALSE
2024,2024,CHN,China,CRI,Costa Rica,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3231,FALSE,39635,39635,TRUE,FALSE
2024,2024,CHN,China,HRV,Croatia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",22.177,TRUE,750,750,TRUE,FALSE
2024,2024,CHN,China,CZE,Czechia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3193,FALSE,205081,205081,TRUE,FALSE
2024,2024,CHN,China,BEN,Benin,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",4335791,FALSE,15397992,15397992,TRUE,FALSE
2024,2024,CHN,China,ECU,Ecuador,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1181,FALSE,23006,23006,TRUE,FALSE
2024,2024,CHN,China,SLV,El Salvador,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",251,FALSE,4490,4490,TRUE,FALSE
2024,2024,CHN,China,GNQ,Equatorial Guinea,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",23000,FALSE,98985,98985,TRUE,FALSE
2024,2024,CHN,China,EST,Estonia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",80,FALSE,1069,1069,TRUE,FALSE
2024,2024,CHN,China,FIN,Finland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3812.471,TRUE,38506,38506,TRUE,FALSE
2024,2024,CHN,China,FRA,France,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3004837.413,TRUE,13112309,13112309,TRUE,FALSE
2024,2024,CHN,China,PYF,French Polynesia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1.177,TRUE,5,5,TRUE,FALSE
2024,2024,CHN,China,GAB,Gabon,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",239160,FALSE,1064212,1064212,TRUE,FALSE
2024,2024,CHN,China,GMB,Gambia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",8370933,FALSE,30400496,30400496,TRUE,FALSE
2024,2024,CHN,China,DEU,Germany,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",94217.239,TRUE,1069806,1069806,TRUE,FALSE
2024,2024,CHN,China,GHA,Ghana,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",38449410,FALSE,151994723,151994723,TRUE,FALSE
2024,2024,CHN,China,GRC,Greece,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2086,FALSE,14591,14591,TRUE,FALSE
2024,2024,CHN,China,GIN,Guinea,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3813235,FALSE,15617689,15617689,TRUE,FALSE
2024,2024,CHN,China,HND,Honduras,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",135,FALSE,608,608,TRUE,FALSE
2024,2024,CHN,China,HKG,"China, Hong Kong SAR",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",256606,FALSE,4399649,4399649,TRUE,FALSE
2024,2024,CHN,China,HUN,Hungary,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",12277,FALSE,99548,99548,TRUE,FALSE
2024,2024,CHN,China,ISL,Iceland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",30,FALSE,293,293,TRUE,FALSE
2024,2024,CHN,China,IDN,Indonesia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",73237.471,TRUE,645823,645823,TRUE,FALSE
2024,2024,CHN,China,IRL,Ireland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3410,FALSE,95150,95150,TRUE,FALSE
2024,2024,CHN,China,ISR,Israel,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",16716,FALSE,180683,180683,TRUE,FALSE
2024,2024,CHN,China,ITA,Italy,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1016278.471,TRUE,4278133,4278133,TRUE,FALSE
2024,2024,CHN,China,CIV,Côte d'Ivoire,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",4118860,FALSE,17056514,17056514,TRUE,FALSE
2024,2024,CHN,China,JPN,Japan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",462808,FALSE,1842388,1842388,TRUE,FALSE
2024,2024,CHN,China,KAZ,Kazakhstan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",37,FALSE,1241,1241,TRUE,FALSE
2024,2024,CHN,China,JOR,Jordan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",743,FALSE,20340,20340,TRUE,FALSE
2024,2024,CHN,China,KOR,Rep. of Korea,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",51378,FALSE,586636,586636,TRUE,FALSE
2024,2024,CHN,China,KWT,Kuwait,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",125.55,TRUE,1028,1028,TRUE,FALSE
2024,2024,CHN,China,LAO,Lao People's Dem. Rep.,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",100,FALSE,792,792,TRUE,FALSE
2024,2024,CHN,China,LBN,Lebanon,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",20,FALSE,891,891,TRUE,FALSE
2024,2024,CHN,China,LVA,Latvia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1.177,TRUE,5,5,TRUE,FALSE
2024,2024,CHN,China,LBR,Liberia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",158500,FALSE,918354,918354,TRUE,FALSE
2024,2024,CHN,China,LBY,Libya,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6235717,FALSE,19626701,19626701,TRUE,FALSE
2024,2024,CHN,China,LTU,Lithuania,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1756,FALSE,55789,55789,TRUE,FALSE
2024,2024,CHN,China,MAC,"China, Macao SAR",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",10717,FALSE,253935,253935,TRUE,FALSE
2024,2024,CHN,China,MYS,Malaysia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",446280,FALSE,12224031,12224031,TRUE,FALSE
2024,2024,CHN,China,MLI,Mali,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6608418,FALSE,27864545,27864545,TRUE,FALSE
2024,2024,CHN,China,MRT,Mauritania,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",15860445,FALSE,65953768,65953768,TRUE,FALSE
2024,2024,CHN,China,MUS,Mauritius,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",7570,FALSE,81170,81170,TRUE,FALSE
2024,2024,CHN,China,MEX,Mexico,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",47395,FALSE,479910,479910,TRUE,FALSE
2024,2024,CHN,China,S19,"Other Asia, nes",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",694,FALSE,56449,56449,TRUE,FALSE
2024,2024,CHN,China,MNG,Mongolia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",28484,FALSE,54696,54696,TRUE,FALSE
2024,2024,CHN,China,MDA,Rep. of Moldova,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",20,FALSE,644,644,TRUE,FALSE
2024,2024,CHN,China,MAR,Morocco,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",474520,FALSE,1822861,1822861,TRUE,FALSE
2024,2024,CHN,China,OMN,Oman,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",30706,FALSE,72582,72582,TRUE,FALSE
2024,2024,CHN,China,NPL,Nepal,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",4,FALSE,1260,1260,TRUE,FALSE
2024,2024,CHN,China,NLD,Netherlands,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",700264,FALSE,4377003,4377003,TRUE,FALSE
2024,2024,CHN,China,NZL,New Zealand,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",9691.177,TRUE,160618,160618,TRUE,FALSE
2024,2024,CHN,China,NER,Niger,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",4230227,FALSE,16247372,16247372,TRUE,FALSE
2024,2024,CHN,China,NGA,Nigeria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",555392,FALSE,2046144,2046144,TRUE,FALSE
2024,2024,CHN,China,NOR,Norway,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",23400,FALSE,151140,151140,TRUE,FALSE
2024,2024,CHN,China,PAK,Pakistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",242,FALSE,2689,2689,TRUE,FALSE
2024,2024,CHN,China,PAN,Panama,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",12838,FALSE,218345,218345,TRUE,FALSE
2024,2024,CHN,China,PER,Peru,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",30775,FALSE,343661,343661,TRUE,FALSE
2024,2024,CHN,China,PHL,Philippines,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",29765,FALSE,254761,254761,TRUE,FALSE
2024,2024,CHN,China,POL,Poland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",41573,FALSE,407417,407417,TRUE,FALSE
2024,2024,CHN,China,PRT,Portugal,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",18170,FALSE,182811,182811,TRUE,FALSE
2024,2024,CHN,China,GNB,Guinea-Bissau,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",69096,FALSE,293202,293202,TRUE,FALSE
2024,2024,CHN,China,QAT,Qatar,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",15262,FALSE,112812,112812,TRUE,FALSE
2024,2024,CHN,China,ROU,Romania,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1593,FALSE,9971,9971,TRUE,FALSE
2024,2024,CHN,China,RUS,Russian Federation,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",143134,FALSE,1943806,1943806,TRUE,FALSE
2024,2024,CHN,China,SAU,Saudi Arabia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",274920,FALSE,2070676,2070676,TRUE,FALSE
2024,2024,CHN,China,SEN,Senegal,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",14190212,FALSE,57407647,57407647,TRUE,FALSE
2024,2024,CHN,China,SRB,Serbia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",200,FALSE,2200,2200,TRUE,FALSE
2024,2024,CHN,China,SLE,Sierra Leone,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",328100,FALSE,649445,649445,TRUE,FALSE
2024,2024,CHN,China,IND,India,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2822,FALSE,91616,91616,TRUE,FALSE
2024,2024,CHN,China,SGP,Singapore,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",101990,FALSE,1366744,1366744,TRUE,FALSE
2024,2024,CHN,China,SVK,Slovakia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",373,FALSE,10342,10342,TRUE,FALSE
2024,2024,CHN,China,VNM,Viet Nam,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",88910,FALSE,1165875,1165875,TRUE,FALSE
2024,2024,CHN,China,ZAF,South Africa,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",33232,FALSE,246252,246252,TRUE,FALSE
2024,2024,CHN,China,ESP,Spain,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",293875,FALSE,1652901,1652901,TRUE,FALSE
2024,2024,CHN,China,SUR,Suriname,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6720,FALSE,86928,86928,TRUE,FALSE
2024,2024,CHN,China,SWE,Sweden,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",296,FALSE,7992,7992,TRUE,FALSE
2024,2024,CHN,China,CHE,Switzerland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",825.648,TRUE,39576,39576,TRUE,FALSE
2024,2024,CHN,China,TJK,Tajikistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",33700,FALSE,90362,90362,TRUE,FALSE
2024,2024,CHN,China,THA,Thailand,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",40202.59,TRUE,413128,413128,TRUE,FALSE
2024,2024,CHN,China,TGO,Togo,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3627917,FALSE,13252127,13252127,TRUE,FALSE
2024,2024,CHN,China,ARE,United Arab Emirates,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",40957,FALSE,286895,286895,TRUE,FALSE
2024,2024,CHN,China,TUN,Tunisia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",20005,FALSE,30055,30055,TRUE,FALSE
2024,2024,CHN,China,TUR,Türkiye,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",800,FALSE,17723,17723,TRUE,FALSE
2024,2024,CHN,China,TKM,Turkmenistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",36700,FALSE,51535,51535,TRUE,FALSE
2024,2024,CHN,China,UKR,Ukraine,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2479,FALSE,35229,35229,TRUE,FALSE
2024,2024,CHN,China,EGY,Egypt,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",29962,FALSE,165991,165991,TRUE,FALSE
2024,2024,CHN,China,GBR,United Kingdom,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",82026,FALSE,1749376,1749376,TRUE,FALSE
2024,2024,CHN,China,USA,USA,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1595020,FALSE,18870516,18870516,TRUE,FALSE
2024,2024,CHN,China,BFA,Burkina Faso,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",706780,FALSE,2447117,2447117,TRUE,FALSE
2024,2024,CHN,China,UZB,Uzbekistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",112766,FALSE,557417,557417,TRUE,FALSE
2024,2024,CHN,China,_X ,"Areas, nes",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",215,FALSE,3943,3943,TRUE,FALSE
2024,2024,JPN,Japan,W00,World,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3529574,FALSE,140565118.4,140565118.4,FALSE,TRUE
2024,2024,JPN,Japan,ALB,Albania,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",10,FALSE,1902.669,1902.669,TRUE,FALSE
2024,2024,JPN,Japan,ARG,Argentina,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",962,FALSE,26809.136,26809.136,TRUE,FALSE
2024,2024,JPN,Japan,AUS,Australia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",127818,FALSE,3977159.832,3977159.832,TRUE,FALSE
2024,2024,JPN,Japan,AUT,Austria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2108,FALSE,127452.405,127452.405,TRUE,FALSE
2024,2024,JPN,Japan,BHR,Bahrain,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1549,FALSE,89993.607,89993.607,TRUE,FALSE
2024,2024,JPN,Japan,BEL,Belgium,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",4951,FALSE,312235.93,312235.93,TRUE,FALSE
2024,2024,JPN,Japan,BMU,Bermuda,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",27,FALSE,2173.535,2173.535,TRUE,FALSE
2024,2024,JPN,Japan,BIH,Bosnia Herzegovina,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",66,FALSE,1400.576,1400.576,TRUE,FALSE
2024,2024,JPN,Japan,BRA,Brazil,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",9254,FALSE,221350.447,221350.447,TRUE,FALSE
2024,2024,JPN,Japan,BRN,Brunei Darussalam,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2213,FALSE,84358.271,84358.271,TRUE,FALSE
2024,2024,JPN,Japan,BGR,Bulgaria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",55,FALSE,3217.361,3217.361,TRUE,FALSE
2024,2024,JPN,Japan,MMR,Myanmar,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",349,FALSE,6751.833,6751.833,TRUE,FALSE
2024,2024,JPN,Japan,KHM,Cambodia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",15877,FALSE,399408.566,399408.566,TRUE,FALSE
2024,2024,JPN,Japan,CAN,Canada,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",210242,FALSE,7581376.697,7581376.697,TRUE,FALSE
2024,2024,JPN,Japan,LKA,Sri Lanka,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3533,FALSE,142059.354,142059.354,TRUE,FALSE
2024,2024,JPN,Japan,CHL,Chile,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",546,FALSE,35166.346,35166.346,TRUE,FALSE
2024,2024,JPN,Japan,CHN,China,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3341,FALSE,211427.499,211427.499,TRUE,FALSE
2024,2024,JPN,Japan,COL,Colombia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",219,FALSE,24503.471,24503.471,TRUE,FALSE
2024,2024,JPN,Japan,COG,Congo,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",20,FALSE,5377.683,5377.683,TRUE,FALSE
2024,2024,JPN,Japan,HRV,Croatia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",397,FALSE,12578.757,12578.757,TRUE,FALSE
2024,2024,JPN,Japan,CYP,Cyprus,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",344,FALSE,29874.548,29874.548,TRUE,FALSE
2024,2024,JPN,Japan,CZE,Czechia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",7133,FALSE,435182.709,435182.709,TRUE,FALSE
2024,2024,JPN,Japan,DNK,Denmark,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",5441,FALSE,225512.536,225512.536,TRUE,FALSE
2024,2024,JPN,Japan,ETH,Ethiopia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",16,FALSE,2576.531,2576.531,TRUE,FALSE
